transaction_id,shipment_id,payment_date,revenue_usd,cost_usd,payment_method,payment_status,profit_usd
TX027658,SHP010258,32:11.3,1757.426555,741.4850653,Cash,Failed,1015.94
TX027659,SHP060419,14:13.2,1056.475422,1802.84565,Bank Transfer,Completed,-746.37
TX027660,SHP041381,23:50.8,2656.422472,92.70592512,Bank Transfer,Completed,2563.72
TX027661,SHP068270,42:21.6,2471.648639,367.5152083,Bank Transfer,Completed,2104.13
TX027662,SHP075581,04:42.5,1456.988746,391.979065,Credit Card,Completed,1065.01
TX027663,SHP049254,33:51.8,1875.846069,779.3333546,Bank Transfer,Completed,1096.51
TX027664,SHP007001,18:05.7,997.650406,846.5211132,Bank Transfer,Completed,151.13
TX027665,SHP015156,09:23.0,2853.635211,670.7467076,Bank Transfer,Completed,2182.89
TX027666,SHP031534,04:54.9,1113.857365,773.9529207,Cash,Completed,339.9
TX027667,SHP077402,51:19.1,2250.008385,1018.693983,Bank Transfer,Completed,1231.31
TX027668,SHP022393,09:45.7,1185.139045,1115.228383,Cash,Completed,69.91
TX027669,SHP075283,07:52.5,2784.23005,315.8382676,Bank Transfer,Completed,2468.39
TX027670,SHP088941,11:40.3,2395.431189,675.4185204,Credit Card,Completed,1720.01
TX027671,SHP074545,37:55.7,2493.819136,985.4651397,Cash,Completed,1508.35
TX027672,SHP008655,35:42.4,2260.745817,345.4421801,Cash,Completed,1915.3
TX027673,SHP021902,25:45.5,519.0414872,340.5350032,Cash,Completed,178.51
TX027674,SHP097769,19:12.7,901.2467352,625.6486144,Cash,Completed,275.6
TX027675,SHP009521,26:41.3,1627.147623,941.4957736,Bank Transfer,Completed,685.65
TX027676,SHP084284,27:23.2,2922.677856,358.1965199,Bank Transfer,Completed,2564.48
TX027677,SHP055836,49:56.2,1343.309724,1664.197841,Cash,Completed,-320.89
TX027678,SHP053363,21:40.9,1095.772391,430.4236924,Bank Transfer,Completed,665.35
TX027679,SHP040118,19:24.2,1126.389009,1180.650848,Bank Transfer,Completed,-54.26
TX027680,SHP077392,09:38.0,1027.709212,954.4577799,Bank Transfer,Pending,73.25
TX027681,SHP024791,56:45.7,776.948328,1607.677639,Cash,Completed,-830.73
TX027682,SHP046093,22:18.4,1044.690321,939.3945095,Credit Card,Completed,105.3
TX027683,SHP026297,06:55.8,2206.66424,665.5090928,Bank Transfer,Completed,1541.16
TX027684,SHP073047,50:25.2,1214.675887,1117.89434,Bank Transfer,Pending,96.78
TX027685,SHP015092,04:29.7,1081.83673,804.1062532,Cash,Pending,277.73
TX027686,SHP075734,34:00.2,1392.69953,1271.29422,Cash,Completed,121.41
TX027687,SHP032547,23:33.0,2063.983364,429.8748037,Bank Transfer,Completed,1634.11
TX027688,SHP043344,34:28.8,986.4297448,1742.75943,Cash,Completed,-756.33
TX027689,SHP047203,49:19.6,406.4530767,1670.909459,Credit Card,Completed,-1264.46
TX027690,SHP025549,17:29.9,1729.990051,1191.268857,Cash,Completed,538.72
TX027691,SHP042442,09:52.4,1596.099586,1091.801612,Cash,Pending,504.3
TX027692,SHP011331,46:20.4,2414.631597,899.2736062,Bank Transfer,Completed,1515.36
TX027693,SHP049064,01:57.9,116.8264592,984.4919639,Credit Card,Pending,-867.67
TX027694,SHP048529,27:49.4,644.5169837,644.0007233,Credit Card,Completed,0.52
TX027695,SHP014968,45:10.5,2586.389363,1180.362108,Cash,Pending,1406.03
TX027696,SHP005250,48:51.2,1976.120399,483.9775615,Cash,Completed,1492.14
TX027697,SHP048826,03:30.2,1783.317378,1758.499528,Cash,Completed,24.82
TX027698,SHP086980,04:07.5,1546.455459,736.9331867,Bank Transfer,Completed,809.52
TX027699,SHP085555,29:54.9,200.6855125,568.0167316,Cash,Completed,-367.33
TX027700,SHP007761,50:52.9,1909.645068,1356.587105,Cash,Completed,553.06
TX027701,SHP074151,02:09.1,2490.185502,1819.322357,Credit Card,Completed,670.86
TX027702,SHP001171,16:55.7,2745.933747,1317.818666,Bank Transfer,Completed,1428.12
TX027703,SHP051507,23:01.9,2717.659322,1695.393324,Bank Transfer,Pending,1022.27
TX027704,SHP039278,38:02.9,789.2600251,1253.214802,Bank Transfer,Pending,-463.95
TX027705,SHP058242,04:15.6,1280.535317,1792.435171,Cash,Completed,-511.9
TX027706,SHP039258,02:49.6,892.0082091,1071.311889,Bank Transfer,Pending,-179.3
TX027707,SHP010097,06:30.0,1719.091119,694.0150788,Bank Transfer,Completed,1025.08
TX027708,SHP033371,12:43.6,989.4984555,1052.28334,Bank Transfer,Completed,-62.78
TX027709,SHP059627,54:19.2,1553.541288,908.9046286,Bank Transfer,Completed,644.64
TX027710,SHP045875,52:26.8,2860.61229,934.1799277,Bank Transfer,Completed,1926.43
TX027711,SHP038356,16:31.6,1066.140954,203.9577679,Credit Card,Completed,862.18
TX027712,SHP012582,25:42.1,507.891831,1003.744573,Bank Transfer,Completed,-495.85
TX027713,SHP084295,02:18.3,1683.907429,348.3530723,Cash,Completed,1335.55
TX027714,SHP028993,47:43.5,2653.179126,628.6207264,Credit Card,Completed,2024.56
TX027715,SHP008904,02:37.0,2370.287608,447.8158357,Bank Transfer,Pending,1922.47
TX027716,SHP005518,11:05.6,2159.781706,681.4910797,Credit Card,Completed,1478.29
TX027717,SHP097638,54:38.5,1385.099374,1152.459562,Bank Transfer,Completed,232.64
TX027718,SHP082070,58:13.2,2664.54732,818.6796209,Credit Card,Completed,1845.87
TX027719,SHP082049,51:54.6,1172.875418,1326.369644,Cash,Completed,-153.49
TX027720,SHP056096,57:52.9,2564.319335,642.2488878,Cash,Completed,1922.07
TX027721,SHP056594,27:09.0,1053.621389,1446.48044,Cash,Completed,-392.86
TX027722,SHP020263,16:58.6,1676.101985,1609.144683,Bank Transfer,Completed,66.96
TX027723,SHP001833,46:32.4,1665.622848,788.8491856,Cash,Completed,876.77
TX027724,SHP093253,31:53.8,890.4825404,205.5921647,Bank Transfer,Completed,684.89
TX027725,SHP041054,42:40.7,101.8397173,752.362413,Bank Transfer,Completed,-650.52
TX027726,SHP023573,23:56.1,960.7825237,806.451899,Cash,Completed,154.33
TX027727,SHP044677,28:05.6,951.3796463,729.18819,Bank Transfer,Completed,222.19
TX027728,SHP080252,05:05.0,2198.620395,1314.402174,Cash,Completed,884.22
TX027729,SHP025177,19:45.3,1753.890761,829.7911176,Bank Transfer,Completed,924.1
TX027730,SHP021845,22:34.4,1980.159969,1983.530651,Credit Card,Completed,-3.37
TX027731,SHP053001,40:44.1,2973.464422,1740.099229,Bank Transfer,Completed,1233.37
TX027732,SHP078758,03:01.6,1708.729842,1466.455314,Bank Transfer,Completed,242.27
TX027733,SHP002679,17:51.8,2530.968745,1014.886407,Bank Transfer,Completed,1516.08
TX027734,SHP099980,50:23.9,767.9397739,1705.761715,Cash,Completed,-937.82
TX027735,SHP026734,31:53.1,2695.397629,1255.73431,Bank Transfer,Pending,1439.66
TX027736,SHP090659,32:54.4,327.9079853,168.4543116,Cash,Failed,159.45
TX027737,SHP097415,40:14.1,323.4913573,613.8059271,Bank Transfer,Completed,-290.31
TX027738,SHP041463,33:53.8,1544.023455,1142.651401,Bank Transfer,Completed,401.37
TX027739,SHP044754,21:42.8,2662.645016,178.0923345,Bank Transfer,Completed,2484.55
TX027740,SHP021601,16:16.3,787.3051051,377.8680826,Cash,Completed,409.44
TX027741,SHP021322,05:17.4,1727.81718,472.6620503,Cash,Completed,1255.16
TX027742,SHP029830,29:29.1,1880.483576,152.3272712,Cash,Pending,1728.16
TX027743,SHP064297,25:54.8,1604.646758,856.3100103,Credit Card,Completed,748.34
TX027744,SHP009835,55:12.0,1964.62505,1530.290305,Cash,Completed,434.33
TX027745,SHP020886,28:55.8,2335.621251,1839.888251,Cash,Completed,495.73
TX027746,SHP080828,32:43.8,1761.697016,417.0039782,Credit Card,Completed,1344.69
TX027747,SHP051184,37:38.3,2917.370099,1244.841678,Cash,Failed,1672.53
TX027748,SHP028625,49:56.4,1033.841875,493.5590522,Cash,Pending,540.28
TX027749,SHP026697,06:48.3,871.9678066,578.9419956,Credit Card,Pending,293.03
TX027750,SHP058959,24:42.1,2088.857456,1321.077254,Cash,Completed,767.78
TX027751,SHP021065,55:23.2,1219.479665,1441.335113,Cash,Completed,-221.86
TX027752,SHP060745,36:54.8,869.4274654,1371.857484,Bank Transfer,Pending,-502.43
TX027753,SHP063524,16:36.4,759.1251709,355.2310251,Bank Transfer,Completed,403.89
TX027754,SHP030865,15:51.9,1092.82343,1474.232464,Cash,Pending,-381.41
TX027755,SHP008191,49:05.4,1894.797553,531.791351,Bank Transfer,Completed,1363.01
TX027756,SHP033535,07:15.7,1191.473653,1037.42887,Bank Transfer,Completed,154.04
TX027757,SHP039431,00:38.7,585.7533679,1592.821598,Cash,Completed,-1007.07
TX027758,SHP002362,29:36.0,2194.56458,1208.083412,Bank Transfer,Completed,986.48
TX027759,SHP036795,14:15.8,2434.729567,1104.912979,Cash,Pending,1329.82
TX027760,SHP006411,53:46.5,1396.177247,1039.896539,Credit Card,Completed,356.28
TX027761,SHP036716,06:59.3,323.7177582,359.1434095,Bank Transfer,Completed,-35.43
TX027762,SHP025740,47:15.1,2745.303299,1916.836805,Bank Transfer,Completed,828.47
TX027763,SHP068250,32:53.7,1342.094367,1944.447532,Bank Transfer,Pending,-602.35
TX027764,SHP053469,14:32.5,1815.678601,1590.447556,Bank Transfer,Completed,225.23
TX027765,SHP035563,25:47.9,2941.551724,1627.549823,Bank Transfer,Completed,1314
TX027766,SHP030392,28:15.1,1044.229114,1282.958455,Bank Transfer,Failed,-238.73
TX027767,SHP070150,23:13.4,2565.453945,621.1887489,Cash,Pending,1944.27
TX027768,SHP082903,45:19.9,883.1425903,364.2796302,Credit Card,Completed,518.86
TX027769,SHP019018,35:21.7,1685.394798,811.6718312,Bank Transfer,Completed,873.72
TX027770,SHP085622,41:28.5,1130.695782,841.2737583,Bank Transfer,Completed,289.42
TX027771,SHP020443,36:46.4,459.385579,1878.921389,Bank Transfer,Completed,-1419.54
TX027772,SHP015083,06:57.8,2741.892824,595.276241,Credit Card,Completed,2146.62
TX027773,SHP002775,15:23.3,1526.099865,684.7604664,Bank Transfer,Pending,841.34
TX027774,SHP037107,16:13.4,1146.228332,346.3211513,Credit Card,Completed,799.91
TX027775,SHP092165,53:29.3,2181.147905,1527.554499,Cash,Completed,653.59
TX027776,SHP094160,08:46.2,748.1711757,1265.891686,Cash,Completed,-517.72
TX027777,SHP081353,58:01.6,828.6097286,61.96087524,Bank Transfer,Completed,766.65
TX027778,SHP044560,16:01.6,2377.788854,1081.23316,Cash,Failed,1296.56
TX027779,SHP081233,39:41.5,167.1209204,1304.577388,Bank Transfer,Completed,-1137.46
TX027780,SHP075560,45:03.5,632.7107427,471.0238005,Bank Transfer,Completed,161.69
TX027781,SHP087004,50:47.2,1705.829579,1110.097779,Bank Transfer,Completed,595.73
TX027782,SHP066786,50:53.7,2025.527345,416.5983214,Bank Transfer,Completed,1608.93
TX027783,SHP001182,57:03.1,1667.291675,323.9942445,Bank Transfer,Completed,1343.3
TX027784,SHP073255,18:51.9,1088.382075,541.4847929,Credit Card,Completed,546.9
TX027785,SHP000060,57:02.6,446.5875985,1284.338631,Cash,Completed,-837.75
TX027786,SHP018376,27:09.2,1441.853585,164.757748,Cash,Completed,1277.1
TX027787,SHP091374,09:51.0,2369.129765,851.2881405,Cash,Pending,1517.84
TX027788,SHP098743,34:14.8,1595.449409,1700.211523,Bank Transfer,Completed,-104.76
TX027789,SHP044789,12:01.6,1297.008007,1196.512125,Bank Transfer,Completed,100.5
TX027790,SHP039855,05:26.8,2700.230178,1012.843695,Cash,Completed,1687.39
TX027791,SHP001455,25:41.6,1812.241524,133.636237,Credit Card,Completed,1678.61
TX027792,SHP051415,00:08.8,2776.981633,570.5216115,Bank Transfer,Completed,2206.46
TX027793,SHP098098,19:38.3,1699.303705,1414.499656,Bank Transfer,Completed,284.8
TX027794,SHP029935,23:13.8,1655.173629,319.0349565,Cash,Completed,1336.14
TX027795,SHP074420,51:51.7,2201.945046,513.1126195,Credit Card,Completed,1688.83
TX027796,SHP016876,50:08.6,2070.003002,871.871506,Bank Transfer,Failed,1198.13
TX027797,SHP009804,19:43.1,1660.317507,384.0124299,Cash,Completed,1276.31
TX027798,SHP013322,53:09.8,1737.821274,705.2998218,Bank Transfer,Completed,1032.52
TX027799,SHP001741,49:02.2,1661.334841,606.1350053,Cash,Pending,1055.2
TX027800,SHP036030,06:25.1,1341.575811,1421.86486,Bank Transfer,Completed,-80.29
TX027801,SHP099315,21:06.6,233.146873,1393.078315,Bank Transfer,Completed,-1159.93
TX027802,SHP049725,00:39.4,182.2704393,1903.584259,Cash,Pending,-1721.31
TX027803,SHP069148,28:45.3,1814.914411,407.9170651,Bank Transfer,Completed,1407
TX027804,SHP085281,24:13.8,720.4436385,1590.541153,Bank Transfer,Pending,-870.1
TX027805,SHP034856,30:08.2,2108.565626,639.3223942,Bank Transfer,Completed,1469.24
TX027806,SHP048301,42:34.1,1975.126047,975.8220715,Cash,Failed,999.3
TX027807,SHP061121,41:24.8,1992.488127,1768.603756,Cash,Completed,223.88
TX027808,SHP091131,09:16.6,2091.249027,632.1076499,Cash,Completed,1459.14
TX027809,SHP087623,24:36.7,268.7559403,1466.833465,Bank Transfer,Completed,-1198.08
TX027810,SHP007958,21:06.6,2189.229913,496.2209569,Cash,Completed,1693.01
TX027811,SHP077368,17:15.0,1009.263895,735.907921,Credit Card,Completed,273.36
TX027812,SHP048177,54:56.2,2937.155016,1370.891753,Credit Card,Completed,1566.26
TX027813,SHP075215,34:53.1,193.9714795,1999.298477,Bank Transfer,Failed,-1805.33
TX027814,SHP053640,37:13.0,827.9935633,1139.244313,Bank Transfer,Completed,-311.25
TX027815,SHP029560,20:22.9,1100.659352,783.0330826,Credit Card,Failed,317.63
TX027816,SHP095689,45:49.4,1615.436865,831.3543077,Cash,Completed,784.08
TX027817,SHP068251,28:24.4,240.4498589,308.1166429,Cash,Completed,-67.67
TX027818,SHP049022,33:36.9,508.4225346,1368.264095,Bank Transfer,Pending,-859.84
TX027819,SHP059648,12:43.9,2933.460357,646.2225704,Credit Card,Completed,2287.24
TX027820,SHP027920,39:44.6,1775.514979,280.1083106,Bank Transfer,Completed,1495.41
TX027821,SHP029999,36:46.6,1527.37775,703.8150393,Cash,Failed,823.56
TX027822,SHP074148,05:41.8,1476.175416,310.514472,Credit Card,Completed,1165.66
TX027823,SHP025747,43:35.9,2500.495281,1493.213498,Bank Transfer,Completed,1007.28
TX027824,SHP062550,29:35.0,1389.33226,1282.763523,Cash,Completed,106.57
TX027825,SHP018597,23:06.0,2295.214111,514.8506483,Credit Card,Completed,1780.36
TX027826,SHP097247,26:39.1,2410.83238,1929.381879,Cash,Completed,481.45
TX027827,SHP087369,43:09.4,707.9303737,211.5075006,Credit Card,Completed,496.42
TX027828,SHP099818,50:07.8,1139.000568,1230.569967,Credit Card,Pending,-91.57
TX027829,SHP031601,35:42.3,2042.163902,1669.963005,Bank Transfer,Completed,372.2
TX027830,SHP059822,19:05.1,2041.979887,1684.466451,Bank Transfer,Completed,357.51
TX027831,SHP098845,28:53.8,1432.800672,1970.387758,Credit Card,Completed,-537.59
TX027832,SHP068883,10:05.6,2792.747118,1506.647674,Bank Transfer,Completed,1286.1
TX027833,SHP040236,03:42.7,2712.419163,1786.752021,Bank Transfer,Completed,925.67
TX027834,SHP057993,40:47.5,2172.792429,193.2676007,Bank Transfer,Completed,1979.52
TX027835,SHP077502,20:05.5,494.643748,976.4364738,Cash,Completed,-481.79
TX027836,SHP075125,04:08.7,1559.645188,791.8767832,Credit Card,Pending,767.77
TX027837,SHP097786,02:11.9,2316.546455,1016.962455,Cash,Completed,1299.58
TX027838,SHP011885,07:52.4,323.3730559,291.9370137,Credit Card,Completed,31.44
TX027839,SHP035065,49:38.0,477.6939444,1654.743718,Bank Transfer,Completed,-1177.05
TX027840,SHP098595,43:51.9,402.4424721,1311.504699,Cash,Completed,-909.06
TX027841,SHP097458,05:52.3,2996.714504,317.0850772,Credit Card,Completed,2679.63
TX027842,SHP051197,38:29.6,2559.148732,800.7728884,Cash,Completed,1758.38
TX027843,SHP066701,05:27.1,1642.056115,562.6596551,Bank Transfer,Completed,1079.4
TX027844,SHP088805,23:40.7,384.8266135,947.4125374,Credit Card,Pending,-562.59
TX027845,SHP064331,53:22.3,912.6317031,1819.903649,Bank Transfer,Completed,-907.27
TX027846,SHP057506,06:17.3,818.9623809,313.6869572,Cash,Pending,505.28
TX027847,SHP058698,42:11.3,1827.993926,1562.541736,Bank Transfer,Pending,265.45
TX027848,SHP081398,12:24.6,1045.862128,715.8280997,Credit Card,Completed,330.03
TX027849,SHP039564,27:11.2,1272.74137,306.8594263,Credit Card,Failed,965.88
TX027850,SHP014308,50:56.1,2765.390561,1699.652931,Bank Transfer,Pending,1065.74
TX027851,SHP040606,58:32.6,233.5947019,1338.727322,Credit Card,Completed,-1105.13
TX027852,SHP097034,11:32.3,1924.951408,727.4645382,Credit Card,Pending,1197.49
TX027853,SHP079920,31:30.4,2074.546575,253.549398,Bank Transfer,Failed,1821
TX027854,SHP083633,50:46.4,699.1109087,1311.005303,Credit Card,Completed,-611.89
TX027855,SHP088804,09:53.7,648.6039411,982.6141271,Bank Transfer,Completed,-334.01
TX027856,SHP076296,23:37.6,972.7253502,1433.039534,Cash,Completed,-460.31
TX027857,SHP057547,05:51.9,2470.095403,636.0395422,Bank Transfer,Pending,1834.06
TX027858,SHP038815,20:57.3,1834.236813,478.4972633,Cash,Completed,1355.74
TX027859,SHP046351,00:44.1,2031.608062,931.5932712,Credit Card,Completed,1100.01
TX027860,SHP051935,48:49.1,2020.957732,1996.097136,Cash,Completed,24.86
TX027861,SHP009341,28:20.4,815.3169566,797.8412189,Cash,Completed,17.48
TX027862,SHP043329,41:07.6,208.4201918,1908.459141,Bank Transfer,Completed,-1700.04
TX027863,SHP094934,53:20.8,2122.286998,203.2682309,Credit Card,Completed,1919.02
TX027864,SHP079301,59:08.9,1185.191097,865.5765938,Cash,Completed,319.61
TX027865,SHP086136,19:08.9,169.746862,68.41210821,Credit Card,Completed,101.33
TX027866,SHP072708,01:09.7,957.8517292,1709.27825,Cash,Pending,-751.43
TX027867,SHP044827,25:16.0,588.9484696,1857.995508,Cash,Completed,-1269.05
TX027868,SHP090945,28:48.4,2078.807424,202.6312003,Cash,Completed,1876.18
TX027869,SHP018360,56:04.0,2701.899904,860.2650419,Credit Card,Completed,1841.63
TX027870,SHP026489,41:32.7,1636.935885,1803.593126,Bank Transfer,Completed,-166.66
TX027871,SHP094424,50:37.0,707.846091,567.6216757,Bank Transfer,Completed,140.22
TX027872,SHP089506,27:22.0,1592.91222,1191.351967,Credit Card,Completed,401.56
TX027873,SHP014812,28:50.1,1721.261518,330.7121154,Bank Transfer,Pending,1390.55
TX027874,SHP006372,01:11.5,1442.179765,416.97455,Cash,Completed,1025.21
TX027875,SHP034024,39:25.7,2678.710014,557.5850663,Cash,Pending,2121.12
TX027876,SHP032137,00:13.2,2395.326697,807.2172223,Cash,Completed,1588.11
TX027877,SHP075207,58:03.2,2732.363791,1325.619742,Bank Transfer,Completed,1406.74
TX027878,SHP031488,12:51.0,1363.561597,601.809664,Credit Card,Pending,761.75
TX027879,SHP034598,18:49.2,1884.256425,1884.615996,Cash,Failed,-0.36
TX027880,SHP028451,02:37.1,453.876364,841.4774984,Cash,Completed,-387.6
TX027881,SHP066504,21:24.8,2748.441337,1239.78663,Bank Transfer,Completed,1508.65
TX027882,SHP069011,14:04.8,1877.630495,565.9086446,Bank Transfer,Completed,1311.72
TX027883,SHP040561,53:54.0,132.0180778,1116.007251,Bank Transfer,Completed,-983.99
TX027884,SHP033305,36:18.5,2035.569153,1251.361182,Credit Card,Completed,784.21
TX027885,SHP049234,54:01.4,327.5878975,1050.763404,Cash,Completed,-723.18
TX027886,SHP097232,03:09.1,104.4145313,851.5631888,Bank Transfer,Completed,-747.15
TX027887,SHP061517,15:00.1,570.4954116,1938.513444,Cash,Completed,-1368.02
TX027888,SHP045358,23:36.6,2253.075116,1176.426752,Cash,Completed,1076.65
TX027889,SHP094497,58:27.0,1718.59015,1172.278941,Cash,Pending,546.31
TX027890,SHP000179,54:08.1,1373.094302,612.9872107,Bank Transfer,Completed,760.11
TX027891,SHP066467,09:30.0,1099.562064,109.5832595,Cash,Completed,989.98
TX027892,SHP012746,23:43.8,418.9286163,1882.646085,Bank Transfer,Completed,-1463.72
TX027893,SHP033688,03:58.1,239.878482,1566.193602,Bank Transfer,Pending,-1326.32
TX027894,SHP009932,36:44.6,2309.977183,811.056285,Bank Transfer,Completed,1498.92
TX027895,SHP083047,19:13.2,684.9132454,1745.329815,Cash,Completed,-1060.42
TX027896,SHP090256,09:30.7,1739.366407,1050.681629,Bank Transfer,Completed,688.68
TX027897,SHP080007,03:51.6,301.7246458,943.6303961,Bank Transfer,Pending,-641.91
TX027898,SHP046397,24:02.6,2092.498927,1000.916961,Cash,Completed,1091.58
TX027899,SHP082757,05:17.8,437.712158,761.5412944,Cash,Completed,-323.83
TX027900,SHP081131,00:23.0,1103.935873,367.8783363,Cash,Completed,736.06
TX027901,SHP084772,22:36.9,1663.791378,1927.972738,Bank Transfer,Completed,-264.18
TX027902,SHP078699,43:36.8,1267.613001,375.1650909,Bank Transfer,Completed,892.45
TX027903,SHP076275,35:36.6,2895.892406,742.2657954,Bank Transfer,Completed,2153.63
TX027904,SHP029615,44:33.4,1103.736408,1672.952154,Cash,Completed,-569.22
TX027905,SHP050937,13:41.6,2996.354824,1464.689868,Bank Transfer,Pending,1531.66
TX027906,SHP038309,34:40.1,2256.948117,1579.841615,Bank Transfer,Pending,677.11
TX027907,SHP095028,00:07.0,2655.282292,1085.54326,Bank Transfer,Completed,1569.74
TX027908,SHP022295,49:43.0,2886.200182,1721.465505,Bank Transfer,Completed,1164.73
TX027909,SHP095335,16:17.4,1812.387023,392.1001568,Bank Transfer,Completed,1420.29
TX027910,SHP067758,39:59.6,2655.115983,287.6899975,Cash,Completed,2367.43
TX027911,SHP002320,00:09.3,2735.927195,737.001895,Credit Card,Completed,1998.93
TX027912,SHP014037,35:56.6,2541.273627,1717.611951,Bank Transfer,Completed,823.66
TX027913,SHP069734,30:09.7,550.3215345,1072.739106,Credit Card,Completed,-522.42
TX027914,SHP097665,43:26.7,2950.048643,321.0990884,Bank Transfer,Completed,2628.95
TX027915,SHP068949,06:41.2,2298.039485,70.37542422,Bank Transfer,Completed,2227.66
TX027916,SHP083002,05:01.4,1609.671092,727.2144492,Credit Card,Completed,882.46
TX027917,SHP026557,19:57.1,133.2794382,669.7487461,Bank Transfer,Completed,-536.47
TX027918,SHP041661,21:31.3,577.023343,1512.475149,Bank Transfer,Completed,-935.45
TX027919,SHP084751,27:15.6,154.1712667,68.8420594,Cash,Completed,85.33
TX027920,SHP033214,35:57.7,2563.678641,1785.254523,Bank Transfer,Completed,778.42
TX027921,SHP044327,30:01.7,1714.472078,1611.606863,Cash,Completed,102.87
TX027922,SHP025048,43:02.0,696.3655945,1335.53463,Bank Transfer,Completed,-639.17
TX027923,SHP058787,57:22.1,1083.176587,1249.462137,Bank Transfer,Completed,-166.29
TX027924,SHP084926,48:17.5,2364.864826,1922.688005,Cash,Completed,442.18
TX027925,SHP081361,46:23.2,2140.526237,1308.491013,Bank Transfer,Completed,832.04
TX027926,SHP094467,43:29.6,757.7184877,1544.189763,Bank Transfer,Completed,-786.47
TX027927,SHP020112,11:04.8,1887.111835,344.8805459,Cash,Completed,1542.23
TX027928,SHP036615,24:13.3,947.960404,1236.253829,Bank Transfer,Completed,-288.29
TX027929,SHP094674,58:08.8,1773.539317,708.3829503,Cash,Completed,1065.16
TX027930,SHP059946,30:13.3,698.0280783,1626.783415,Bank Transfer,Completed,-928.76
TX027931,SHP088625,26:47.2,941.1638689,1821.086778,Bank Transfer,Completed,-879.92
TX027932,SHP080739,03:03.0,179.6042775,538.297341,Bank Transfer,Completed,-358.69
TX027933,SHP063793,29:50.1,448.8538791,750.6543517,Bank Transfer,Pending,-301.8
TX027934,SHP067338,40:07.0,2403.982405,1781.497377,Credit Card,Pending,622.49
TX027935,SHP093123,10:08.0,1840.322608,1986.13815,Credit Card,Completed,-145.82
TX027936,SHP017751,52:32.5,175.8884304,1604.581923,Bank Transfer,Completed,-1428.69
TX027937,SHP058378,07:21.3,686.7452588,1738.447392,Bank Transfer,Completed,-1051.7
TX027938,SHP011760,53:48.8,2350.047953,1980.175503,Bank Transfer,Completed,369.87
TX027939,SHP016545,57:55.1,559.9561112,1327.063005,Bank Transfer,Completed,-767.11
TX027940,SHP013247,34:31.0,1016.534721,124.3537608,Bank Transfer,Completed,892.18
TX027941,SHP003448,18:14.3,1447.02279,368.9450341,Cash,Completed,1078.08
TX027942,SHP060103,49:14.2,2153.059346,649.9269801,Bank Transfer,Completed,1503.13
TX027943,SHP048001,31:52.2,381.2710568,1845.440847,Bank Transfer,Completed,-1464.17
TX027944,SHP004257,36:04.1,2555.527673,726.0051334,Bank Transfer,Completed,1829.52
TX027945,SHP068706,53:23.1,2411.766783,1992.367715,Bank Transfer,Completed,419.4
TX027946,SHP023600,32:52.9,1179.052814,1532.928898,Bank Transfer,Completed,-353.88
TX027947,SHP055482,35:59.6,1613.548855,115.6521393,Cash,Completed,1497.9
TX027948,SHP098453,24:57.3,1825.054857,1994.141484,Cash,Pending,-169.09
TX027949,SHP002770,29:12.2,2335.049502,1694.787765,Credit Card,Completed,640.26
TX027950,SHP007418,52:11.3,880.9210313,325.1085163,Credit Card,Completed,555.81
TX027951,SHP061359,39:10.7,2147.894156,1753.147448,Cash,Pending,394.75
TX027952,SHP096389,51:38.1,620.2969055,421.4537374,Cash,Completed,198.84
TX027953,SHP057519,50:07.0,2535.13253,1181.990532,Cash,Completed,1353.14
TX027954,SHP041211,03:54.9,1496.369155,1814.982093,Credit Card,Completed,-318.61
TX027955,SHP018383,33:08.3,1101.916133,462.9940548,Credit Card,Failed,638.92
TX027956,SHP028438,37:37.4,826.5955594,1592.890467,Bank Transfer,Completed,-766.29
TX027957,SHP033331,35:36.6,1777.385372,805.0960548,Credit Card,Completed,972.29
TX027958,SHP043706,30:05.5,239.3316134,172.5533587,Bank Transfer,Completed,66.78
TX027959,SHP015145,50:19.4,1029.500585,1815.201897,Bank Transfer,Pending,-785.7
TX027960,SHP060746,54:11.4,344.9950453,884.1827525,Bank Transfer,Completed,-539.19
TX027961,SHP096692,26:55.5,2066.572663,1851.565575,Bank Transfer,Completed,215.01
TX027962,SHP090712,41:22.2,1070.677766,1128.986483,Bank Transfer,Completed,-58.31
TX027963,SHP076912,51:40.1,1682.921754,914.4430478,Bank Transfer,Completed,768.48
TX027964,SHP063403,05:45.2,593.2654347,1476.564524,Bank Transfer,Completed,-883.3
TX027965,SHP059092,25:19.5,1792.896981,1761.338605,Cash,Pending,31.56
TX027966,SHP025581,12:32.0,2838.57484,1744.355454,Bank Transfer,Completed,1094.22
TX027967,SHP010054,10:24.5,1893.444501,689.4172119,Bank Transfer,Completed,1204.03
TX027968,SHP065181,41:13.5,1502.813008,96.17743549,Cash,Completed,1406.64
TX027969,SHP099411,06:03.1,1327.886776,573.9834632,Cash,Completed,753.9
TX027970,SHP085353,02:48.4,2217.007904,1848.955229,Credit Card,Completed,368.05
TX027971,SHP080758,35:58.2,254.2988282,1864.298982,Cash,Completed,-1610
TX027972,SHP057147,03:04.8,2719.757279,432.0522946,Credit Card,Failed,2287.7
TX027973,SHP001431,44:29.8,2614.134945,1648.89341,Cash,Completed,965.24
TX027974,SHP017855,41:57.4,254.8190413,801.7914308,Cash,Completed,-546.97
TX027975,SHP000442,37:00.4,920.2877111,611.5976937,Cash,Completed,308.69
