order_id,customer_id,warehouse_id,order_date,status,total_value_usd,expected_delivery,actual_delivery
ORD030282,CUS05759,W007,0:07:18,Processing,1321.630038,0:06:13,0:09:50
ORD030283,CUS02922,W014,0:57:50,Delivered,290.0119053,0:14:01,0:46:58
ORD030284,CUS01434,W012,0:32:14,Delivered,216.1822687,0:53:56,0:02:16
ORD030285,CUS04429,W021,0:01:21,Delivered,675.3728076,0:31:26,0:17:30
ORD030286,CUS07699,W034,0:39:22,Processing,1819.708804,0:16:12,0:53:01
ORD030287,CUS08112,W021,0:09:48,Processing,1464.302897,0:13:22,0:00:32
ORD030288,CUS03537,W036,0:13:27,Pending,685.047533,0:48:18,0:35:24
ORD030289,CUS06864,W040,0:47:51,Delivered,697.8536509,0:47:30,0:08:04
ORD030290,CUS01182,W042,0:49:32,Cancelled,429.491771,0:42:16,0:47:58
ORD030291,CUS03406,W049,0:12:46,Processing,894.5070128,0:41:50,0:46:41
ORD030292,CUS03915,W007,0:40:25,Delivered,1379.274769,0:24:37,0:00:13
ORD030293,CUS09976,W021,0:47:45,Delivered,1872.068694,0:29:05,0:58:16
ORD030294,CUS03723,W010,0:09:02,Processing,297.9473574,0:33:21,0:08:03
ORD030295,CUS02643,W021,0:07:33,Delivered,252.6984295,0:56:19,0:46:12
ORD030296,CUS07578,W049,0:11:06,Processing,409.1013321,0:36:40,0:34:07
ORD030297,CUS03712,W016,0:47:39,Shipped,1168.337147,0:38:10,0:11:46
ORD030298,CUS02961,W025,0:04:56,Delivered,1327.998319,0:20:16,0:53:53
ORD030299,CUS04831,W013,0:00:56,Delivered,101.6741527,0:49:25,0:32:44
ORD030300,CUS05459,W050,0:37:12,Delivered,1964.542903,0:12:41,0:08:51
ORD030301,CUS09772,W027,0:39:18,Processing,1600.115568,0:34:50,0:46:16
ORD030302,CUS01620,W037,0:46:25,Delivered,499.2550034,0:48:18,0:49:40
ORD030303,CUS06139,W008,0:02:58,Shipped,1268.192469,0:41:07,0:18:45
ORD030304,CUS06681,W030,0:49:43,Shipped,1227.60579,0:36:12,0:46:43
ORD030305,CUS02341,W031,0:13:24,Processing,1308.917206,0:13:02,0:44:12
ORD030306,CUS09420,W007,0:27:00,Delivered,1833.176503,0:12:23,0:07:45
ORD030307,CUS01729,W030,0:41:18,Shipped,173.782604,0:00:04,0:55:31
ORD030308,CUS03586,W018,0:12:26,Processing,1500.33027,0:43:10,0:37:01
ORD030309,CUS00202,W023,0:03:54,Processing,1980.798613,0:03:37,0:57:08
ORD030310,CUS05986,W038,0:40:18,Delivered,1793.1769,0:16:23,0:59:48
ORD030311,CUS06176,W045,0:52:22,Delivered,871.1455298,0:43:33,0:26:13
ORD030312,CUS03161,W041,0:07:58,Cancelled,1285.131541,0:48:56,0:33:05
ORD030313,CUS01714,W030,0:06:28,Delivered,628.6905587,0:04:34,0:33:17
ORD030314,CUS07873,W030,0:11:19,Shipped,1401.368838,0:48:04,0:27:47
ORD030315,CUS07840,W008,0:47:41,Shipped,1046.48006,0:07:04,0:30:18
ORD030316,CUS06860,W012,0:28:30,Delivered,1713.262689,0:46:18,0:52:04
ORD030317,CUS00753,W010,0:56:24,Shipped,1508.507804,0:42:29,0:28:45
ORD030318,CUS00115,W007,0:01:05,Processing,88.6579321,0:47:42,0:55:11
ORD030319,CUS05342,W039,0:36:07,Delivered,1947.028109,0:00:12,0:55:24
ORD030320,CUS03981,W017,0:43:41,Processing,814.1631717,0:57:02,0:38:17
ORD030321,CUS06326,W032,0:44:43,Processing,392.0444147,0:20:07,0:45:23
ORD030322,CUS02819,W005,0:22:07,Processing,1794.838744,0:35:37,0:24:19
ORD030323,CUS00469,W042,0:44:13,Shipped,1296.044465,0:44:18,0:30:54
ORD030324,CUS00426,W021,0:41:24,Delivered,1392.976115,0:22:50,0:48:21
ORD030325,CUS08142,W031,0:22:05,Processing,336.9491877,0:40:08,0:09:20
ORD030326,CUS01576,W015,0:08:39,Delivered,1559.874349,0:20:45,0:32:01
ORD030327,CUS00834,W013,0:14:01,Pending,1525.291431,0:09:50,0:18:54
ORD030328,CUS04107,W046,0:34:02,Shipped,1960.198736,0:04:10,0:41:16
ORD030329,CUS03704,W049,0:57:15,Processing,1368.117478,0:50:36,0:07:34
ORD030330,CUS01409,W007,0:23:58,Cancelled,237.886185,0:37:44,0:11:51
ORD030331,CUS03482,W024,0:48:46,Shipped,789.7826153,0:44:34,0:23:59
ORD030332,CUS06186,W004,0:40:03,Processing,232.475469,0:27:50,0:36:30
ORD030333,CUS05822,W041,0:00:57,Delivered,1097.786177,0:49:03,0:17:21
ORD030334,CUS06845,W019,0:44:16,Processing,498.0715923,0:09:21,0:34:03
ORD030335,CUS06396,W046,0:06:04,Pending,162.6733137,0:41:26,0:48:28
ORD030336,CUS08796,W035,0:47:00,Shipped,1027.677728,0:49:51,0:10:14
ORD030337,CUS00213,W029,0:40:14,Delivered,843.9571434,0:40:55,0:00:38
ORD030338,CUS06412,W036,0:24:35,Processing,275.2252603,0:21:35,0:36:05
ORD030339,CUS04802,W034,0:00:34,Shipped,1799.064552,0:47:12,0:04:01
ORD030340,CUS01759,W008,0:45:46,Processing,826.1379279,0:15:28,0:33:45
ORD030341,CUS05781,W002,0:08:50,Delivered,1365.615651,0:37:51,0:27:02
ORD030342,CUS08974,W004,0:48:01,Processing,102.7457489,0:18:08,0:19:14
ORD030343,CUS01527,W002,0:13:51,Processing,263.2527889,0:37:25,0:14:12
ORD030344,CUS00841,W030,0:29:41,Shipped,1535.535513,0:49:09,0:22:09
ORD030345,CUS01342,W029,0:31:29,Shipped,547.6983038,0:15:43,0:29:34
ORD030346,CUS01501,W004,0:40:50,Shipped,1318.71503,0:17:58,0:40:48
ORD030347,CUS08122,W021,0:29:24,Delivered,1716.244318,0:59:57,0:30:30
ORD030348,CUS05560,W009,0:46:04,Delivered,1708.955452,0:17:52,0:04:10
ORD030349,CUS05927,W002,0:06:53,Delivered,1420.210541,0:02:42,0:41:36
ORD030350,CUS08708,W020,0:31:22,Cancelled,1476.910011,0:37:51,0:54:20
ORD030351,CUS07676,W049,0:37:16,Shipped,197.3087486,0:59:52,0:29:58
ORD030352,CUS09340,W033,0:39:57,Pending,1537.941254,0:52:01,0:58:50
ORD030353,CUS06458,W006,0:06:56,Processing,310.5516219,0:59:06,0:31:52
ORD030354,CUS03257,W029,0:38:35,Shipped,1439.392018,0:00:20,0:06:46
ORD030355,CUS02595,W016,0:47:13,Shipped,1200.61323,0:07:34,0:41:14
ORD030356,CUS03657,W036,0:02:20,Shipped,239.8548695,0:28:49,0:44:14
ORD030357,CUS09741,W005,0:19:07,Delivered,994.5643194,0:31:25,0:05:27
ORD030358,CUS02087,W037,0:23:53,Processing,1512.47757,0:27:42,0:57:35
ORD030359,CUS03156,W009,0:30:57,Shipped,821.6133191,0:57:43,0:35:14
ORD030360,CUS07189,W032,0:08:02,Delivered,1852.923939,0:15:21,0:33:49
ORD030361,CUS06397,W037,0:33:47,Delivered,1327.393199,0:07:31,0:03:26
ORD030362,CUS00979,W034,0:54:19,Pending,329.407327,0:20:56,0:18:18
ORD030363,CUS03048,W039,0:05:01,Shipped,414.2179716,0:50:42,0:32:10
ORD030364,CUS02590,W047,0:36:43,Shipped,603.2206857,0:16:54,0:37:42
ORD030365,CUS02007,W040,0:15:23,Shipped,1711.936375,0:37:15,0:52:37
ORD030366,CUS06784,W029,0:38:19,Cancelled,1617.392634,0:50:32,0:30:40
ORD030367,CUS05943,W031,0:21:24,Delivered,1318.79648,0:20:01,0:25:44
ORD030368,CUS02600,W003,0:15:36,Cancelled,1478.238797,0:22:25,0:46:00
ORD030369,CUS02509,W043,0:46:58,Shipped,1657.5803,0:22:51,0:20:59
ORD030370,CUS08472,W025,0:37:47,Processing,1448.425996,0:04:32,0:50:09
ORD030371,CUS01194,W042,0:00:13,Delivered,961.1400261,0:26:54,0:09:19
ORD030372,CUS05916,W036,0:36:01,Shipped,665.859598,0:56:40,0:42:23
ORD030373,CUS09950,W044,0:14:12,Delivered,1754.524319,0:15:02,0:16:11
ORD030374,CUS02046,W013,0:17:08,Delivered,1203.489401,0:02:34,0:19:51
ORD030375,CUS07797,W039,0:37:45,Shipped,803.9811764,0:38:07,0:17:35
ORD030376,CUS08440,W019,0:34:49,Delivered,821.2999647,0:41:51,0:17:54
ORD030377,CUS09577,W016,0:49:32,Shipped,882.0307448,0:41:11,0:41:48
ORD030378,CUS09565,W042,0:01:32,Processing,568.6506742,0:49:53,0:16:25
ORD030379,CUS07603,W030,0:25:35,Shipped,493.6796634,0:32:41,0:32:33
ORD030380,CUS03673,W039,0:49:52,Delivered,1146.137338,0:01:03,0:12:16
ORD030381,CUS07182,W035,0:17:50,Shipped,108.4657366,0:37:06,0:33:48
ORD030382,CUS00045,W002,0:22:20,Shipped,149.4449972,0:29:21,0:27:49
ORD030383,CUS02086,W001,0:34:42,Pending,1739.480519,0:20:54,0:23:01
ORD030384,CUS04512,W048,0:56:04,Processing,477.6011665,0:05:59,0:03:51
ORD030385,CUS06389,W045,0:24:50,Shipped,116.1289928,0:34:09,0:03:40
ORD030386,CUS07776,W003,0:43:22,Shipped,1983.112364,0:20:06,0:41:38
ORD030387,CUS05372,W026,0:50:58,Pending,451.2842171,0:10:58,0:25:24
ORD030388,CUS07949,W028,0:51:53,Pending,982.6470795,0:55:37,0:31:45
ORD030389,CUS06224,W027,0:55:51,Delivered,1704.247236,0:11:07,0:29:58
ORD030390,CUS04324,W014,0:36:55,Shipped,1450.569876,0:14:38,0:46:12
ORD030391,CUS06627,W050,0:23:35,Delivered,716.6022236,0:38:33,0:10:48
ORD030392,CUS08815,W043,0:39:03,Delivered,347.3031099,0:09:42,0:04:30
ORD030393,CUS08050,W024,0:45:47,Processing,1232.899848,0:55:27,0:01:18
ORD030394,CUS07092,W035,0:44:24,Delivered,928.1593316,0:36:06,0:58:13
ORD030395,CUS08677,W034,0:52:07,Shipped,146.8441302,0:05:22,0:48:38
ORD030396,CUS08217,W024,0:45:16,Pending,930.5660029,0:44:13,0:07:06
ORD030397,CUS01226,W006,0:14:43,Shipped,342.6687814,0:59:14,0:27:51
ORD030398,CUS01249,W031,0:49:22,Delivered,1176.873462,0:56:09,0:17:53
ORD030399,CUS08971,W029,0:29:44,Delivered,1988.858302,0:59:44,0:36:40
ORD030400,CUS05027,W036,0:28:51,Processing,195.5845362,0:04:02,0:48:47
ORD030401,CUS02843,W029,0:33:14,Processing,1352.455774,0:32:58,0:23:10
ORD030402,CUS05699,W013,0:47:23,Delivered,1923.9521,0:29:05,0:46:23
ORD030403,CUS01583,W008,0:34:17,Pending,648.9438519,0:28:45,0:54:15
ORD030404,CUS04849,W015,0:30:37,Pending,1257.38268,0:29:56,0:45:38
ORD030405,CUS09906,W033,0:50:24,Shipped,1962.067349,0:45:52,0:14:26
ORD030406,CUS03139,W025,0:01:13,Shipped,1241.534911,0:23:24,0:52:27
ORD030407,CUS04756,W016,0:20:24,Shipped,1700.261639,0:41:01,0:45:26
ORD030408,CUS01518,W021,0:01:29,Processing,1973.271327,0:11:36,0:26:43
ORD030409,CUS04643,W037,0:28:48,Pending,1834.868545,0:11:08,0:52:51
ORD030410,CUS05197,W045,0:23:47,Delivered,1799.860391,0:00:28,0:35:14
ORD030411,CUS03769,W017,0:54:33,Cancelled,1487.709527,0:31:14,0:24:03
ORD030412,CUS06199,W034,0:13:47,Cancelled,900.5873634,0:53:43,0:28:50
ORD030413,CUS08073,W013,0:00:11,Cancelled,1067.10627,0:54:20,0:26:05
ORD030414,CUS09689,W034,0:29:14,Delivered,273.4419192,0:30:18,0:04:31
ORD030415,CUS05559,W043,0:53:31,Shipped,574.8474953,0:05:11,0:08:11
ORD030416,CUS09928,W015,0:12:22,Shipped,566.7486765,0:40:22,0:44:44
ORD030417,CUS01344,W041,0:44:12,Pending,920.0156117,0:23:34,0:05:45
ORD030418,CUS05491,W022,0:00:05,Delivered,1441.503019,0:13:11,0:08:31
ORD030419,CUS05336,W004,0:29:01,Processing,359.5271905,0:23:42,0:44:26
ORD030420,CUS00049,W049,0:18:04,Delivered,1214.026461,0:14:10,0:10:22
ORD030421,CUS05917,W047,0:56:33,Delivered,1838.944064,0:09:03,0:18:06
ORD030422,CUS02511,W039,0:50:21,Delivered,712.3136012,0:17:22,0:19:06
ORD030423,CUS06226,W023,0:35:09,Processing,790.9814622,0:41:55,0:04:42
ORD030424,CUS03661,W013,0:11:04,Shipped,346.5594973,0:06:25,0:01:08
ORD030425,CUS01747,W008,0:22:41,Delivered,1335.730019,0:14:10,0:29:29
ORD030426,CUS08688,W001,0:58:25,Pending,1108.041332,0:52:11,0:39:24
ORD030427,CUS08171,W041,0:15:39,Shipped,1515.077095,0:19:01,0:17:35
ORD030428,CUS00634,W050,0:15:18,Shipped,1933.82715,0:57:11,0:05:44
ORD030429,CUS06981,W017,0:19:19,Delivered,1475.383225,0:01:00,0:29:58
ORD030430,CUS02721,W017,0:35:43,Shipped,397.7314233,0:51:56,0:54:23
ORD030431,CUS00176,W008,0:49:18,Shipped,1540.946137,0:23:02,0:54:31
ORD030432,CUS08831,W003,0:07:45,Pending,1667.13659,0:15:43,0:52:34
ORD030433,CUS08153,W029,0:34:34,Processing,1542.006653,0:30:03,0:48:11
ORD030434,CUS03358,W022,0:15:41,Delivered,1918.237554,0:47:59,0:11:52
ORD030435,CUS04393,W043,0:19:46,Shipped,354.7410276,0:43:11,0:37:03
ORD030436,CUS05380,W002,0:16:13,Processing,665.4983511,0:37:41,0:06:04
ORD030437,CUS05971,W002,0:57:13,Pending,718.3130114,0:35:55,0:34:17
ORD030438,CUS08667,W048,0:05:19,Shipped,1307.439873,0:07:10,0:12:40
ORD030439,CUS09839,W017,0:53:08,Shipped,1548.684084,0:47:46,0:46:18
ORD030440,CUS01959,W009,0:18:54,Shipped,690.9567596,0:39:14,0:47:39
ORD030441,CUS06680,W033,0:26:37,Pending,1964.368717,0:28:13,0:15:34
ORD030442,CUS07349,W029,0:43:07,Delivered,1682.032506,0:45:42,0:51:06
ORD030443,CUS05885,W029,0:12:19,Shipped,878.9332168,0:03:05,0:37:08
ORD030444,CUS08541,W044,0:22:07,Delivered,342.6009611,0:48:21,0:57:46
ORD030445,CUS08829,W006,0:05:02,Processing,876.2932198,0:43:47,0:59:18
ORD030446,CUS03615,W043,0:36:45,Pending,1502.050409,0:50:58,0:42:51
ORD030447,CUS03821,W006,0:11:21,Delivered,568.6392066,0:25:08,0:10:36
ORD030448,CUS04323,W037,0:33:56,Delivered,784.4420074,0:11:12,0:24:35
ORD030449,CUS05468,W045,0:58:58,Shipped,325.4229787,0:28:49,0:24:20
ORD030450,CUS05503,W001,0:49:28,Processing,1713.227137,0:39:10,0:07:33
ORD030451,CUS06380,W016,0:08:16,Delivered,1710.168667,0:36:57,0:19:53
ORD030452,CUS01205,W011,0:21:49,Delivered,505.6750685,0:32:00,0:02:27
ORD030453,CUS06450,W022,0:40:40,Cancelled,1070.306813,0:29:35,0:39:17
ORD030454,CUS08540,W034,0:25:39,Shipped,117.1292292,0:26:56,0:44:08
ORD030455,CUS01204,W001,0:17:02,Delivered,1811.63843,0:25:02,0:27:28
ORD030456,CUS06559,W013,0:58:31,Delivered,1751.517489,0:41:49,0:02:28
ORD030457,CUS00983,W049,0:09:55,Shipped,1470.066377,0:17:04,0:51:31
ORD030458,CUS08924,W046,0:24:08,Shipped,1974.732613,0:36:36,0:20:59
ORD030459,CUS06529,W049,0:40:04,Shipped,1667.168666,0:11:38,0:53:27
ORD030460,CUS06656,W042,0:25:36,Pending,644.9823533,0:05:15,0:46:09
ORD030461,CUS05600,W028,0:30:36,Delivered,856.5259833,0:19:02,0:03:14
ORD030462,CUS05691,W049,0:07:48,Shipped,1765.924274,0:50:00,0:50:50
ORD030463,CUS05906,W013,0:33:58,Delivered,1083.948013,0:36:07,0:51:35
ORD030464,CUS06332,W038,0:30:35,Shipped,1580.729281,0:11:40,0:49:07
ORD030465,CUS08645,W030,0:37:56,Pending,538.3251773,0:17:43,0:16:23
ORD030466,CUS04074,W036,0:11:48,Shipped,1074.171742,0:22:14,0:27:37
ORD030467,CUS02895,W004,0:59:41,Delivered,921.2311873,0:38:10,0:17:19
ORD030468,CUS02235,W014,0:11:05,Delivered,73.22534926,0:38:48,0:34:11
ORD030469,CUS07632,W036,0:54:12,Delivered,257.8362749,0:41:06,0:43:02
ORD030470,CUS05860,W023,0:40:00,Shipped,1384.563011,0:46:16,0:47:07
ORD030471,CUS08356,W005,0:05:07,Delivered,1444.809964,0:23:37,0:35:45
ORD030472,CUS01448,W046,0:56:40,Processing,765.5348692,0:03:06,0:54:09
ORD030473,CUS00102,W015,0:09:46,Processing,265.9099488,0:27:21,0:49:24
ORD030474,CUS07435,W023,0:18:58,Cancelled,81.6499777,0:49:36,0:57:51
ORD030475,CUS07321,W008,0:54:27,Shipped,1425.735111,0:53:25,0:24:57
ORD030476,CUS09645,W011,0:19:36,Shipped,1206.528984,0:04:40,0:40:49
ORD030477,CUS00536,W007,0:46:35,Pending,1344.930381,0:49:30,0:23:26
ORD030478,CUS07501,W023,0:46:37,Shipped,355.2713482,0:05:35,0:20:56
ORD030479,CUS01701,W045,0:50:36,Delivered,275.3248078,0:21:47,0:21:15
ORD030480,CUS07040,W046,0:21:22,Delivered,938.7128355,0:26:12,0:45:38
ORD030481,CUS09656,W041,0:29:24,Shipped,434.7914305,0:07:47,0:20:42
ORD030482,CUS07115,W027,0:13:56,Cancelled,900.430329,0:18:41,0:30:40
ORD030483,CUS07470,W031,0:14:47,Shipped,1595.766958,0:00:30,0:34:48
ORD030484,CUS06493,W047,0:21:21,Shipped,449.1145215,0:35:23,0:32:08
ORD030485,CUS04345,W040,0:50:30,Delivered,730.3175804,0:27:22,0:47:53
ORD030486,CUS01972,W002,0:31:40,Processing,1545.091017,0:03:35,0:30:07
ORD030487,CUS09645,W044,0:13:56,Delivered,840.1699378,0:30:33,0:55:22
ORD030488,CUS09786,W048,0:48:40,Shipped,1164.863745,0:53:33,0:13:58
ORD030489,CUS00713,W031,0:21:42,Pending,458.7978927,0:51:36,0:53:22
ORD030490,CUS03656,W008,0:00:44,Delivered,1746.839679,0:46:43,0:22:06
ORD030491,CUS06242,W001,0:15:38,Delivered,679.4879593,0:05:21,0:46:54
ORD030492,CUS06473,W025,0:01:44,Shipped,954.2666579,0:19:01,0:26:59
ORD030493,CUS07761,W017,0:21:47,Shipped,434.7989234,0:20:47,0:59:29
ORD030494,CUS09641,W030,0:46:39,Delivered,454.3850884,0:40:10,0:52:06
ORD030495,CUS03649,W024,0:18:36,Delivered,903.667168,0:32:42,0:41:40
ORD030496,CUS05125,W031,0:55:36,Shipped,431.1292348,0:23:36,0:04:02
ORD030497,CUS08651,W013,0:37:08,Shipped,1986.851253,0:17:14,0:06:47
ORD030498,CUS02844,W015,0:33:15,Processing,1146.195482,0:58:56,0:28:28
ORD030499,CUS07974,W026,0:52:27,Delivered,172.0932226,0:36:36,0:53:09
ORD030500,CUS00593,W032,0:23:06,Delivered,227.6558802,0:16:34,0:22:28
ORD030501,CUS00498,W045,0:12:48,Processing,950.6211141,0:32:26,0:55:36
ORD030502,CUS02135,W035,0:31:20,Shipped,148.9530716,0:32:10,0:14:59
ORD030503,CUS02450,W016,0:30:49,Processing,1505.873983,0:33:05,0:27:48
ORD030504,CUS05413,W009,0:01:28,Shipped,1429.411578,0:54:58,0:12:53
ORD030505,CUS07449,W019,0:23:01,Delivered,1524.886264,0:58:12,0:18:58
ORD030506,CUS04293,W040,0:48:50,Pending,1518.438213,0:34:45,0:23:27
ORD030507,CUS00027,W040,0:28:19,Delivered,407.9592442,0:11:04,0:05:23
ORD030508,CUS09910,W046,0:13:21,Shipped,1792.887349,0:03:43,0:56:58
ORD030509,CUS02254,W045,0:16:20,Shipped,1681.711275,0:42:27,0:40:31
ORD030510,CUS03643,W003,0:05:11,Shipped,1099.096548,0:34:17,0:08:44
ORD030511,CUS03656,W026,0:28:02,Delivered,534.5734116,0:23:53,0:49:12
ORD030512,CUS09476,W037,0:59:53,Delivered,1811.995306,0:12:00,0:14:29
ORD030513,CUS01087,W008,0:23:41,Pending,1546.897324,0:32:10,0:55:20
ORD030514,CUS08023,W006,0:21:27,Processing,59.45713013,0:12:08,0:07:21
ORD030515,CUS02016,W005,0:01:36,Processing,821.7778668,0:45:33,0:58:13
ORD030516,CUS05068,W021,0:48:59,Shipped,782.5487675,0:23:35,0:37:23
ORD030517,CUS09908,W027,0:10:28,Shipped,1207.251898,0:17:39,0:47:32
ORD030518,CUS07124,W044,0:54:17,Processing,542.1779963,0:53:17,0:00:01
ORD030519,CUS09919,W038,0:20:12,Pending,1799.259401,0:21:42,0:02:30
ORD030520,CUS07085,W008,0:32:54,Shipped,344.0138638,0:32:04,0:39:13
ORD030521,CUS09100,W022,0:58:43,Shipped,564.1673198,0:48:50,0:19:55
ORD030522,CUS03464,W023,0:19:09,Delivered,512.8186745,0:26:00,0:40:26
ORD030523,CUS04342,W025,0:01:39,Processing,336.6536734,0:14:03,0:05:47
ORD030524,CUS06422,W007,0:13:42,Shipped,746.4003266,0:48:14,0:33:21
ORD030525,CUS04468,W014,0:13:16,Shipped,509.9695309,0:20:14,0:16:34
ORD030526,CUS09001,W041,0:08:43,Shipped,1042.369001,0:59:45,0:57:17
ORD030527,CUS02897,W029,0:58:43,Delivered,1879.576677,0:39:30,0:19:05
ORD030528,CUS03129,W017,0:53:30,Shipped,142.0051913,0:12:45,0:26:35
ORD030529,CUS04256,W006,0:36:39,Cancelled,1570.967146,0:13:30,0:02:25
ORD030530,CUS09343,W032,0:33:23,Delivered,1671.919605,0:23:19,0:46:42
ORD030531,CUS06881,W019,0:17:09,Processing,192.8702607,0:59:55,0:37:20
ORD030532,CUS01335,W027,0:13:29,Shipped,748.0181903,0:49:04,0:02:06
ORD030533,CUS08710,W030,0:31:07,Delivered,1722.646722,0:11:31,0:58:59
ORD030534,CUS07079,W050,0:50:35,Delivered,1191.131772,0:00:33,0:24:16
ORD030535,CUS01289,W033,0:45:09,Delivered,1121.027741,0:19:38,0:54:04
ORD030536,CUS08938,W037,0:21:59,Delivered,699.4574174,0:32:18,0:10:18
ORD030537,CUS05648,W045,0:14:17,Delivered,196.4671576,0:53:24,0:15:09
ORD030538,CUS05929,W011,0:50:54,Delivered,675.9252204,0:23:27,0:31:31
ORD030539,CUS04803,W041,0:08:53,Processing,113.2717798,0:44:30,0:31:10
ORD030540,CUS00698,W010,0:10:35,Processing,667.5408157,0:34:35,0:40:41
ORD030541,CUS00475,W029,0:16:08,Shipped,1854.459932,0:56:06,0:35:50
ORD030542,CUS07697,W022,0:48:55,Pending,1643.559164,0:34:24,0:28:20
ORD030543,CUS06533,W020,0:40:00,Processing,405.0842296,0:59:42,0:37:27
ORD030544,CUS08703,W019,0:27:08,Delivered,852.6884622,0:45:57,0:58:28
ORD030545,CUS08730,W024,0:47:56,Pending,1563.060518,0:17:40,0:33:20
ORD030546,CUS02945,W028,0:07:00,Delivered,1929.372533,0:46:05,0:22:16
ORD030547,CUS05633,W002,0:17:04,Shipped,1155.159219,0:55:40,0:10:57
ORD030548,CUS05385,W040,0:12:14,Processing,641.4622148,0:37:17,0:13:47
ORD030549,CUS01367,W018,0:45:48,Shipped,1096.587985,0:18:26,0:39:27
ORD030550,CUS01062,W018,0:24:33,Delivered,1914.278656,0:16:08,0:15:32
ORD030551,CUS02308,W002,0:54:54,Shipped,1461.86236,0:00:17,0:27:13
ORD030552,CUS00308,W047,0:58:15,Delivered,58.72949584,0:06:58,0:03:58
ORD030553,CUS09189,W049,0:14:28,Delivered,1471.106143,0:05:29,0:38:32
ORD030554,CUS09477,W023,0:07:22,Shipped,1426.990284,0:23:25,0:32:33
ORD030555,CUS09322,W047,0:01:08,Processing,1602.449113,0:55:50,0:31:26
ORD030556,CUS00304,W015,0:29:45,Shipped,1478.457578,0:33:13,0:12:52
ORD030557,CUS06487,W025,0:55:50,Shipped,576.0381717,0:33:47,0:43:31
ORD030558,CUS05567,W045,0:58:33,Processing,1966.952761,0:37:44,0:59:22
ORD030559,CUS05158,W018,0:05:46,Delivered,1282.090705,0:13:47,0:57:37
ORD030560,CUS03892,W021,0:40:55,Delivered,1692.730481,0:15:41,0:53:11
ORD030561,CUS09047,W047,0:53:37,Shipped,66.42330702,0:20:57,0:10:15
ORD030562,CUS09938,W032,0:00:12,Pending,593.1535612,0:30:41,0:40:45
ORD030563,CUS05725,W050,0:16:33,Cancelled,1785.224659,0:57:50,0:16:01
ORD030564,CUS06281,W019,0:04:00,Shipped,158.0481616,0:34:23,0:07:06
ORD030565,CUS05351,W018,0:35:47,Processing,635.4412054,0:08:08,0:11:29
ORD030566,CUS09010,W024,0:02:35,Shipped,149.7253537,0:48:21,0:19:55
ORD030567,CUS09165,W047,0:07:08,Shipped,294.4450644,0:25:15,0:32:24
ORD030568,CUS04134,W042,0:07:32,Processing,932.4223738,0:27:30,0:36:26
ORD030569,CUS09371,W030,0:47:57,Shipped,726.7871656,0:25:40,0:03:29
ORD030570,CUS00105,W029,0:09:27,Delivered,1867.29556,0:24:26,0:15:08
ORD030571,CUS08447,W021,0:27:20,Delivered,618.3109031,0:08:18,0:37:41
ORD030572,CUS07572,W021,0:42:23,Shipped,1511.794468,0:47:32,0:48:05
ORD030573,CUS06602,W048,0:52:38,Pending,352.4464664,0:50:45,0:16:05
ORD030574,CUS06672,W041,0:29:35,Delivered,58.24116166,0:40:34,0:56:29
ORD030575,CUS08783,W002,0:30:16,Shipped,875.6985714,0:26:03,0:46:32
ORD030576,CUS08717,W045,0:06:55,Shipped,1369.462121,0:04:05,0:02:02
ORD030577,CUS08562,W001,0:25:21,Delivered,1532.319456,0:18:43,0:35:05
ORD030578,CUS02964,W022,0:14:33,Shipped,172.8763582,0:01:42,0:36:17
ORD030579,CUS08856,W040,0:32:31,Processing,1207.861734,0:45:16,0:40:20
ORD030580,CUS00690,W038,0:48:55,Shipped,396.1581246,0:57:11,0:46:55
ORD030581,CUS06744,W019,0:49:01,Delivered,1049.87186,0:08:19,0:20:25
ORD030582,CUS02589,W019,0:10:39,Shipped,1787.630734,0:33:19,0:32:32
ORD030583,CUS01536,W002,0:26:42,Processing,127.3402351,0:54:49,0:20:20
ORD030584,CUS02029,W029,0:24:23,Shipped,1233.555725,0:39:00,0:43:17
ORD030585,CUS01857,W050,0:29:38,Shipped,916.9363334,0:24:50,0:34:37
ORD030586,CUS03187,W050,0:33:39,Processing,215.0458323,0:58:55,0:08:59
ORD030587,CUS02770,W023,0:44:59,Delivered,1644.101387,0:13:33,0:47:23
ORD030588,CUS06086,W047,0:58:41,Delivered,1955.692519,0:23:38,0:43:17
ORD030589,CUS06487,W048,0:02:16,Delivered,1626.14011,0:28:04,0:45:22
ORD030590,CUS07242,W027,0:14:17,Shipped,553.4103774,0:33:32,0:00:52
ORD030591,CUS02988,W045,0:12:19,Shipped,645.6188637,0:01:33,0:50:55
ORD030592,CUS08136,W023,0:00:30,Shipped,1456.011361,0:44:01,0:44:19
ORD030593,CUS06091,W028,0:24:25,Shipped,1252.724443,0:48:00,0:55:38
ORD030594,CUS09341,W028,0:22:30,Pending,720.4333451,0:01:46,0:32:38
ORD030595,CUS00781,W005,0:11:30,Shipped,519.5941232,0:29:48,0:53:39
ORD030596,CUS04406,W018,0:03:28,Pending,708.4562166,0:08:11,0:49:06
ORD030597,CUS02154,W030,0:31:08,Shipped,1519.930371,0:33:10,0:34:25
ORD030598,CUS08748,W024,0:06:53,Shipped,1618.968462,0:43:35,0:39:52
ORD030599,CUS03297,W037,0:54:27,Delivered,716.248343,0:27:15,0:44:45
ORD030600,CUS03314,W016,0:30:26,Shipped,1183.44773,0:38:24,0:09:58
