customer_id,region,customer_type,total_orders,avg_delivery_time,satisfaction_score
CUS05640,DN,Retail,43,2.079135891,4.076635979
CUS05641,HP,B2B,115,4.230609803,3.162082103
CUS05642,HCM,Retail,123,3.157177445,2.558620448
CUS05643,HCM,B2B,1,5.929553721,2.827994948
CUS05644,CT,Retail,9,4.996030707,4.845889371
CUS05645,HP,Retail,188,3.429949118,4.687690779
CUS05646,HP,Retail,130,3.177794401,4.574043511
CUS05647,HN,B2B,101,4.85989307,3.348683852
CUS05648,DN,Retail,186,3.01683123,4.286306837
CUS05649,DN,Retail,193,3.792023431,4.892536953
CUS05650,HP,Retail,110,2.641541335,3.918952743
CUS05651,DN,Retail,140,3.016433298,3.332740523
CUS05652,HP,Retail,183,2.393541238,4.498323585
CUS05653,HCM,Retail,138,3.70859138,3.575843695
CUS05654,DN,Retail,111,5.707131473,3.943359229
CUS05655,DN,B2B,65,2.40344101,3.853028351
CUS05656,HP,B2B,65,3.749322617,3.043544637
CUS05657,HP,B2B,61,3.193290104,2.501668536
CUS05658,HN,B2B,95,3.45185579,4.997090129
CUS05659,DN,Retail,197,5.085943295,3.542079433
CUS05660,CT,B2B,35,3.740172608,3.209541179
CUS05661,HP,Retail,139,4.601573168,4.414704017
CUS05662,CT,B2B,196,5.888789796,3.981311782
CUS05663,HCM,Retail,38,4.46584309,4.701149696
CUS05664,HCM,Retail,114,3.349555064,4.452752524
CUS05665,CT,Retail,39,3.5906228,3.204423159
CUS05666,HCM,Retail,149,4.783636415,3.980610656
CUS05667,CT,B2B,120,4.777336362,3.756754887
CUS05668,HN,B2B,164,3.472411415,4.887709168
CUS05669,HN,Retail,110,4.897870074,3.098925347
CUS05670,HCM,Retail,20,4.202303413,3.209586219
CUS05671,CT,Retail,43,5.921681515,4.801070517
CUS05672,CT,Retail,149,5.632364313,3.644527142
CUS05673,CT,Retail,163,5.295412354,3.64313627
CUS05674,HCM,Retail,64,2.137337779,4.670521498
CUS05675,CT,Retail,107,3.52173835,3.240126343
CUS05676,HP,B2B,32,4.293164694,4.242244099
CUS05677,CT,Retail,36,4.086464831,4.303807683
CUS05678,HP,Retail,105,5.05426275,3.605995867
CUS05679,HN,B2B,69,5.636335347,3.334901293
CUS05680,HP,B2B,109,5.148571809,4.366639095
CUS05681,HN,B2B,180,2.880804391,3.139809404
CUS05682,HCM,Retail,132,3.942448715,4.548274761
CUS05683,HN,Retail,7,3.574446439,3.541028685
CUS05684,HN,Retail,84,5.064802531,2.545943298
CUS05685,CT,Retail,199,5.580496091,3.923177884
CUS05686,DN,Retail,152,3.147311034,2.986044438
CUS05687,HN,Retail,149,3.955639382,3.666413064
CUS05688,HP,Retail,185,4.927673676,4.520838678
CUS05689,HCM,B2B,147,2.199811885,2.975032626
CUS05690,HP,B2B,156,5.852287481,3.02028206
CUS05691,HCM,Retail,160,5.199855811,3.684614964
CUS05692,HP,Retail,34,4.171065776,3.691252837
CUS05693,HN,B2B,16,5.114601967,3.63417482
CUS05694,DN,Retail,38,5.34543192,4.236232444
CUS05695,HN,B2B,115,3.975341264,3.172744857
CUS05696,CT,B2B,81,3.760286726,3.151319504
CUS05697,HP,Retail,119,5.350813884,2.555902732
CUS05698,DN,Retail,132,5.438687979,3.454336711
CUS05699,HP,Retail,56,2.494510102,2.98943302
CUS05700,CT,Retail,168,5.631368349,3.97899579
CUS05701,CT,Retail,120,3.107175881,2.952926724
CUS05702,CT,Retail,50,4.668669585,4.73632763
CUS05703,HN,B2B,109,4.837241795,4.622535806
CUS05704,HN,Retail,117,3.118894517,4.41292481
CUS05705,DN,B2B,168,3.216704308,4.521310465
CUS05706,CT,Retail,106,4.825202678,4.89895817
CUS05707,HN,B2B,82,2.700303929,3.299522351
CUS05708,HCM,Retail,114,5.433653342,4.949648003
CUS05709,HCM,Retail,49,2.89158166,4.726306664
CUS05710,HN,Retail,48,3.404689835,3.404730224
CUS05711,DN,Retail,134,3.06663375,4.660184752
CUS05712,HP,Retail,126,2.981191556,4.74326199
CUS05713,CT,B2B,133,5.915464947,2.590220782
CUS05714,HN,Retail,79,3.013297887,4.689905923
CUS05715,DN,B2B,173,4.313316135,3.583111519
CUS05716,HP,Retail,144,4.981525564,4.528359914
CUS05717,DN,Retail,112,2.167897933,2.777909979
CUS05718,HP,Retail,145,5.526287944,2.930467527
CUS05719,HCM,B2B,187,2.611556549,4.946940311
CUS05720,HP,Retail,120,4.352263069,3.540451286
CUS05721,HCM,Retail,184,4.564512481,4.496138341
CUS05722,CT,B2B,101,4.518263359,4.375610274
CUS05723,HN,Retail,107,4.93378448,4.465123177
CUS05724,HCM,Retail,79,5.724950232,4.411555952
CUS05725,DN,Retail,163,5.707552136,4.784898948
CUS05726,HP,Retail,8,4.312311975,3.981467189
CUS05727,DN,Retail,99,3.479674992,3.563637005
CUS05728,HCM,B2B,61,3.286018504,4.813074673
CUS05729,DN,B2B,100,5.546748909,3.392382033
CUS05730,HP,Retail,27,5.412514701,4.076746972
CUS05731,HN,Retail,119,3.183287666,4.63804518
CUS05732,DN,Retail,20,2.609399164,4.790043522
CUS05733,CT,Retail,57,5.444568477,4.873575303
CUS05734,HP,Retail,198,4.433396669,4.149831846
CUS05735,HP,Retail,23,3.25255554,4.300500915
CUS05736,CT,Retail,100,4.442595397,3.743801741
CUS05737,HCM,Retail,130,2.264787289,3.212231226
CUS05738,CT,Retail,155,2.760547024,2.540448814
CUS05739,HCM,B2B,160,4.18315241,3.055101839
CUS05740,HN,Retail,178,4.156673307,4.949898359
CUS05741,HCM,Retail,192,2.986673756,4.515954575
CUS05742,HN,Retail,40,5.928354281,3.697589963
CUS05743,HN,Retail,104,3.649746405,3.358977767
CUS05744,CT,Retail,33,4.83415243,2.66086093
CUS05745,HN,Retail,29,3.033827332,2.525342164
CUS05746,HCM,Retail,33,3.6979095,4.387651438
CUS05747,DN,Retail,100,5.324890327,4.963933417
CUS05748,HP,B2B,145,5.394389663,3.134572281
CUS05749,HP,Retail,74,2.541037696,3.186341916
CUS05750,HCM,Retail,65,3.418679876,4.83668718
CUS05751,DN,Retail,122,2.812601752,4.005154537
CUS05752,HN,Retail,43,5.561073753,2.934527824
CUS05753,HCM,Retail,191,5.015445454,2.614216281
CUS05754,HN,B2B,117,4.253244241,3.908939527
CUS05755,CT,Retail,127,4.600336242,3.631393193
CUS05756,DN,Retail,100,5.656619155,3.58023598
CUS05757,HP,Retail,186,3.213101908,4.923160758
CUS05758,HCM,Retail,91,2.054700027,3.157193789
CUS05759,HP,Retail,43,2.105421351,3.719976485
CUS05760,HN,Retail,165,2.186749219,3.033360034
CUS05761,HN,Retail,46,2.513923646,3.304472876
CUS05762,CT,Retail,25,4.283497021,4.414733436
CUS05763,HN,Retail,98,5.92434598,2.993251233
CUS05764,HN,Retail,195,3.679669383,4.191211205
CUS05765,HP,Retail,93,4.849666012,2.8241111
CUS05766,HP,Retail,99,5.168708522,2.976431865
CUS05767,HCM,Retail,105,5.205588118,2.557733274
CUS05768,HCM,Retail,179,3.773184986,4.076161468
CUS05769,HN,Retail,74,4.199783968,4.975801219
CUS05770,DN,Retail,117,3.31501571,4.141188354
CUS05771,HCM,Retail,38,4.751444052,4.808303065
CUS05772,HN,Retail,166,3.531469861,3.816019766
CUS05773,HP,Retail,1,3.244254317,4.200716052
CUS05774,CT,Retail,54,4.509212615,4.813832413
CUS05775,HP,Retail,193,3.365021746,2.715547536
CUS05776,HP,Retail,96,3.631997627,3.993592744
CUS05777,CT,Retail,22,4.843494642,3.938822439
CUS05778,HP,B2B,189,5.413338029,2.582878721
CUS05779,HCM,Retail,186,3.739206485,2.890498303
CUS05780,HP,B2B,182,4.088800035,3.880873686
CUS05781,CT,Retail,19,4.985530025,3.744187805
CUS05782,HN,Retail,198,2.899793443,3.359570825
CUS05783,HN,Retail,34,3.660022957,4.244294061
CUS05784,HN,B2B,44,5.245828063,3.400579802
CUS05785,CT,Retail,117,5.577932288,4.422171903
CUS05786,CT,Retail,109,4.579618234,4.523093243
CUS05787,HCM,Retail,67,3.57358152,4.111445299
CUS05788,CT,Retail,114,4.423690944,3.197452412
CUS05789,HN,Retail,180,2.71536796,4.506645253
CUS05790,CT,Retail,22,2.117183252,3.129467987
CUS05791,DN,B2B,29,2.298460972,3.257523798
CUS05792,HP,Retail,142,2.432689673,4.022013694
CUS05793,HCM,Retail,62,2.902637987,4.222614083
CUS05794,HN,Retail,15,3.846902838,3.428225866
CUS05795,HN,B2B,142,2.929233628,3.978469164
CUS05796,DN,Retail,115,4.340127249,3.119971535
CUS05797,HCM,Retail,195,5.993199314,4.487037982
CUS05798,HP,Retail,150,3.992724378,4.980320386
CUS05799,HCM,Retail,97,5.027421418,4.245919932
CUS05800,HCM,B2B,87,3.16960623,3.298413015
CUS05801,HN,Retail,125,5.851518946,3.371893517
CUS05802,CT,Retail,120,2.996421902,2.57631365
CUS05803,HP,Retail,7,4.386524014,4.117383049
CUS05804,HCM,Retail,84,5.933322798,4.000052903
CUS05805,DN,Retail,7,5.232982431,4.88647156
CUS05806,HN,Retail,17,5.968133226,3.505336338
CUS05807,CT,Retail,32,3.518951943,4.832310247
CUS05808,CT,B2B,125,2.310525989,4.400619657
CUS05809,HN,Retail,79,2.973962624,3.220007796
CUS05810,HCM,Retail,184,5.830454016,2.541082183
CUS05811,HN,B2B,62,3.482312088,4.316652898
CUS05812,CT,Retail,58,2.499094537,3.740869346
CUS05813,CT,Retail,111,4.37241921,4.904639995
CUS05814,DN,B2B,186,4.001694471,2.555262871
CUS05815,DN,Retail,131,2.249876262,3.804762044
CUS05816,CT,Retail,89,3.811782588,4.472057816
CUS05817,DN,Retail,80,4.531474768,4.474431744
CUS05818,DN,Retail,118,2.930751853,4.180148686
CUS05819,DN,B2B,1,2.497762926,3.485931192
CUS05820,CT,B2B,110,5.459187003,2.668106746
CUS05821,HCM,Retail,67,4.50179239,3.254397683
CUS05822,HCM,B2B,148,2.62102738,4.127880964
CUS05823,HP,Retail,62,4.516432398,4.42764728
CUS05824,DN,Retail,56,4.941023595,4.543450482
CUS05825,HCM,B2B,181,4.390112111,4.435203101
CUS05826,HP,B2B,193,2.464627246,3.309479397
CUS05827,HN,Retail,56,2.498978965,4.235222562
CUS05828,DN,Retail,78,2.180579491,4.922696889
CUS05829,HCM,Retail,173,2.936016061,2.84125403
CUS05830,HCM,Retail,79,2.238596336,4.328403456
CUS05831,HCM,Retail,96,5.221213951,3.524952556
CUS05832,HP,Retail,146,2.061622112,3.062484123
CUS05833,HN,Retail,48,4.324067839,3.300106339
CUS05834,DN,B2B,38,5.239333632,2.916180042
CUS05835,HCM,Retail,22,5.579451965,4.538355933
CUS05836,CT,Retail,199,3.63782022,3.468653613
CUS05837,DN,B2B,73,4.483697188,4.844048374
CUS05838,CT,Retail,129,5.804668641,4.915965139
CUS05839,HP,Retail,170,4.686441805,4.914355886
CUS05840,HCM,Retail,125,5.604369471,2.889278512
CUS05841,DN,Retail,124,4.737168037,3.365965145
CUS05842,DN,Retail,75,2.271989076,3.275962148
CUS05843,HCM,Retail,197,2.787532,4.80669662
CUS05844,HN,Retail,157,5.761804149,2.716188044
CUS05845,HP,Retail,134,5.377075701,3.971538543
CUS05846,HCM,Retail,56,3.690887143,3.71343121
CUS05847,DN,Retail,120,2.644502644,4.940673851
CUS05848,HN,Retail,12,2.628681656,4.908249063
CUS05849,DN,B2B,39,5.61944805,3.559996502
CUS05850,CT,B2B,199,2.664831524,3.603435084
CUS05851,DN,B2B,108,3.545119875,3.461337246
CUS05852,HP,Retail,140,5.603217203,4.472930354
CUS05853,HCM,Retail,33,2.133731481,2.750452745
CUS05854,DN,Retail,120,4.522964562,2.790367252
CUS05855,CT,B2B,83,3.402382354,4.261731976
CUS05856,CT,Retail,181,2.431133248,2.541716905
CUS05857,HCM,Retail,19,4.270095638,4.177574415
CUS05858,CT,Retail,186,3.939604747,2.821740076
CUS05859,HCM,Retail,85,2.396806153,4.465463948
CUS05860,HP,Retail,128,3.068845069,4.349096121
CUS05861,HCM,B2B,43,4.961424743,2.955650747
CUS05862,HN,Retail,73,5.02340095,4.39233177
CUS05863,CT,Retail,173,4.394730928,4.475576454
CUS05864,CT,Retail,86,2.441948718,4.813905288
CUS05865,DN,Retail,19,5.412367241,4.311111653
CUS05866,HN,Retail,165,2.69081593,4.669002925
CUS05867,DN,B2B,11,4.883753546,4.093699345
CUS05868,HCM,Retail,184,2.170337048,4.063790922
CUS05869,HP,Retail,128,3.327319375,4.188359929
CUS05870,CT,Retail,153,3.913446376,3.515878518
CUS05871,HP,Retail,99,2.111856189,3.07143442
CUS05872,HCM,Retail,197,2.686214484,3.533286737
CUS05873,HCM,B2B,45,3.275641012,3.983475546
CUS05874,HN,Retail,62,5.930029433,4.225013351
CUS05875,DN,B2B,95,5.117903374,3.641759055
CUS05876,CT,B2B,142,5.362785887,3.325276082
CUS05877,CT,Retail,34,4.670067556,3.117227655
CUS05878,HP,B2B,98,3.169578034,2.957997517
CUS05879,HN,Retail,60,4.837791614,3.690924811
CUS05880,HCM,Retail,64,4.694963918,4.265977134
CUS05881,HN,Retail,198,4.439804724,4.574620439
CUS05882,CT,Retail,179,3.193286014,3.36327996
CUS05883,DN,B2B,42,3.052857452,4.02791067
CUS05884,HP,Retail,149,3.34519692,3.694270056
CUS05885,HCM,Retail,104,3.249588197,4.915655441
CUS05886,HCM,B2B,133,2.311330464,4.705982186
CUS05887,HCM,Retail,66,5.209111924,4.705683625
CUS05888,DN,Retail,198,3.477028279,3.948002726
CUS05889,CT,Retail,114,4.826547252,3.592081474
CUS05890,CT,Retail,189,3.119697829,4.129642793
CUS05891,HN,Retail,136,4.408065255,2.899131102
CUS05892,HN,B2B,66,2.138694407,4.707431848
CUS05893,CT,Retail,87,2.424153445,3.178081909
CUS05894,HCM,B2B,62,3.458118834,4.567247724
CUS05895,DN,Retail,148,3.07494712,3.246252596
CUS05896,CT,Retail,132,3.413612671,3.805048869
CUS05897,DN,Retail,143,5.722768622,4.430690823
CUS05898,HP,Retail,184,2.295603128,3.48434727
CUS05899,HCM,Retail,20,3.8509233,3.395009439
CUS05900,HP,Retail,24,2.793026496,4.719680509
CUS05901,CT,Retail,9,3.423354073,2.672272482
CUS05902,HN,B2B,116,4.708139534,4.603835707
CUS05903,CT,Retail,149,5.891756512,4.82049613
CUS05904,HP,B2B,41,4.778910824,3.907902391
CUS05905,DN,B2B,13,5.539377721,4.239926478
CUS05906,CT,Retail,133,2.589034663,4.653619486
CUS05907,HN,Retail,192,2.725566458,3.588819689
CUS05908,HP,Retail,46,5.507073919,4.696969801
CUS05909,CT,B2B,78,4.430089368,3.43065336
CUS05910,HP,B2B,71,5.168477531,3.266178542
CUS05911,HP,Retail,198,2.891439232,4.958001353
CUS05912,HCM,Retail,59,3.3943799,2.577869992
CUS05913,DN,Retail,51,2.324138111,3.298901992
CUS05914,HCM,B2B,16,5.582341797,3.646375157
CUS05915,HP,Retail,51,5.825421699,3.277210684
CUS05916,HN,B2B,128,5.42985539,3.205407228
CUS05917,HN,Retail,170,3.748721257,3.426701818
CUS05918,HCM,Retail,11,3.364538845,3.495152497
CUS05919,HN,B2B,68,3.850403097,2.679010177
CUS05920,HP,B2B,121,4.550470012,4.438104924
CUS05921,CT,Retail,180,3.726029375,2.920617108
CUS05922,HP,Retail,138,3.686481113,2.602553868
CUS05923,CT,Retail,72,3.724156374,3.975947898
CUS05924,HN,Retail,191,4.978308731,4.171484092
CUS05925,DN,Retail,164,5.147163481,4.400697911
CUS05926,DN,Retail,45,5.482153289,2.719460798
CUS05927,HP,Retail,6,2.971949096,2.929312469
CUS05928,HP,Retail,6,2.630019027,2.955793525
CUS05929,HN,Retail,91,3.380511664,3.984100689
CUS05930,DN,Retail,194,3.681792014,4.724303534
CUS05931,DN,B2B,73,4.807470635,4.266067624
CUS05932,HP,Retail,64,5.031721735,3.286768565
CUS05933,DN,Retail,38,5.936611467,4.632900464
CUS05934,HP,Retail,197,3.512890515,4.174484023
CUS05935,HCM,Retail,189,3.610079316,4.221117612
CUS05936,DN,Retail,78,4.168319897,4.893400351
CUS05937,CT,Retail,63,5.281341911,4.875911603
CUS05938,HN,Retail,111,4.643736035,3.464181725
CUS05939,HP,B2B,71,4.2906377,4.089587492
CUS05940,DN,B2B,20,4.592487852,3.005050741
CUS05941,DN,Retail,77,3.857801568,3.529780635
CUS05942,HP,B2B,64,5.036214276,3.183532452
CUS05943,CT,B2B,37,2.301182844,3.418412376
CUS05944,DN,B2B,108,4.036095905,4.188515909
CUS05945,HCM,Retail,164,5.226310604,3.025612943
CUS05946,HN,Retail,10,3.21007631,2.950822448
CUS05947,HP,Retail,162,5.373664163,3.448346009
CUS05948,DN,Retail,45,5.13132896,2.745344838
CUS05949,HN,Retail,63,4.322676585,4.534734362
CUS05950,HP,Retail,13,3.008594314,4.896246481
CUS05951,HP,Retail,25,5.444296863,4.503341874
CUS05952,HP,B2B,127,2.119875503,3.828520153
CUS05953,CT,Retail,44,4.370052945,4.185341597
CUS05954,HCM,Retail,74,5.130258669,4.513945958
CUS05955,HP,Retail,116,3.941611496,2.670570996
CUS05956,CT,Retail,152,2.411424503,3.545309997
CUS05957,HP,Retail,69,5.335926316,2.859451083
CUS05958,HP,Retail,47,5.636352284,2.726857458
CUS05959,CT,Retail,91,4.253238774,4.397432648
CUS05960,HCM,B2B,50,5.148618612,4.645177132
CUS05961,HN,Retail,116,4.442859147,2.709489583
CUS05962,DN,Retail,164,4.293131799,2.947004532
CUS05963,HP,B2B,33,2.523087995,3.052052869
CUS05964,HCM,B2B,92,3.747170452,4.642382744
CUS05965,DN,Retail,104,4.715174999,4.783922412
CUS05966,HP,Retail,131,3.817932248,4.41243769
CUS05967,DN,Retail,159,4.471058175,4.490941889
CUS05968,CT,B2B,60,5.579234733,3.356722883
CUS05969,HCM,Retail,29,3.464886527,3.520786809
CUS05970,HCM,Retail,172,5.313946505,3.20122317
CUS05971,HN,Retail,173,2.116180736,4.895950315
CUS05972,HN,Retail,116,5.410649101,4.319141047
CUS05973,DN,Retail,42,2.426709185,3.353364369
CUS05974,CT,Retail,149,3.285762895,2.839188276
CUS05975,DN,Retail,32,4.053778844,2.987024267
CUS05976,HP,Retail,156,4.600140563,3.010209048
CUS05977,HCM,Retail,175,5.812447874,4.037027759
CUS05978,DN,B2B,99,3.228121453,4.757390854
CUS05979,DN,Retail,120,2.34139503,4.671694376
CUS05980,HCM,B2B,47,3.83534243,2.674293818
CUS05981,HCM,Retail,17,3.381072803,4.272641935
CUS05982,HN,Retail,29,4.400476479,2.919215372
CUS05983,HN,Retail,48,5.691130128,3.275896293
CUS05984,HCM,B2B,130,4.573432423,3.859516728
CUS05985,DN,Retail,33,4.312057025,4.602295494
CUS05986,HP,Retail,128,2.984338326,3.091863778
CUS05987,DN,Retail,191,3.05905676,4.684575693
CUS05988,HP,Retail,68,3.744303575,4.336852774
CUS05989,HCM,Retail,39,5.565169536,4.185657904
CUS05990,HP,B2B,133,4.317934881,2.832261929
CUS05991,HN,Retail,119,3.978591069,3.685564766
CUS05992,HCM,Retail,68,4.170190084,3.187822283
CUS05993,CT,B2B,52,5.335128965,3.970357321
CUS05994,HP,Retail,180,4.711577317,4.18399848
CUS05995,HP,Retail,157,5.709699974,2.663418573
CUS05996,CT,Retail,165,4.326963533,4.110467445
CUS05997,CT,Retail,136,2.784114412,3.745288188
CUS05998,HCM,Retail,148,2.074903389,4.596729106
CUS05999,DN,Retail,169,3.268455627,4.483158715
CUS06000,CT,Retail,70,2.250944101,3.532430386
CUS06001,HP,Retail,36,3.628260124,4.94051169
CUS06002,CT,B2B,32,2.75156068,3.967270742
CUS06003,HCM,Retail,5,3.619653054,4.909112834
CUS06004,HCM,Retail,104,3.596813089,4.298159963
CUS06005,HP,Retail,148,3.105076278,3.518877371
CUS06006,HP,Retail,68,4.611277711,3.084446027
CUS06007,HP,Retail,150,3.733735251,3.663521971
CUS06008,DN,Retail,159,5.573825227,4.840120494
CUS06009,HP,B2B,169,2.304321634,2.825567112
CUS06010,HCM,B2B,5,3.642494353,3.650792324
CUS06011,HCM,Retail,10,5.103798577,3.367202798
CUS06012,CT,B2B,114,3.978141131,4.668183697
CUS06013,HP,B2B,165,5.864325091,4.510145264
CUS06014,DN,Retail,56,2.699291882,3.880345743
CUS06015,HN,Retail,86,3.264096778,3.537670394
CUS06016,CT,B2B,152,2.464616233,4.21045047
CUS06017,DN,Retail,100,2.986918607,4.882705901
CUS06018,HP,B2B,144,4.690129008,2.752904018
CUS06019,DN,Retail,2,3.947783989,4.747068603
CUS06020,HN,Retail,143,2.648268919,3.235576234
CUS06021,DN,Retail,169,3.898780277,2.51054203
CUS06022,HN,B2B,63,5.389605835,4.352504705
CUS06023,HN,Retail,177,3.759303431,4.471062556
CUS06024,HN,Retail,154,2.052858116,3.261896998
CUS06025,DN,Retail,94,2.219686156,4.446118031
CUS06026,HP,Retail,66,3.752481335,4.495045991
CUS06027,HCM,Retail,118,4.372980503,4.188259766
CUS06028,HCM,Retail,29,5.546132063,2.596601202
CUS06029,DN,Retail,198,5.927846061,4.168546471
CUS06030,HP,Retail,188,5.921504439,4.831014568
CUS06031,HCM,Retail,193,4.231575915,4.050788025
CUS06032,HN,Retail,40,2.1429217,3.417308656
CUS06033,DN,Retail,11,2.853928499,3.90870373
CUS06034,DN,Retail,180,3.737326862,4.98286473
CUS06035,CT,Retail,126,5.518703842,3.681455339
CUS06036,CT,Retail,87,2.086235619,4.603876745
CUS06037,CT,Retail,90,4.03735774,2.846335582
CUS06038,HP,Retail,79,4.613861877,2.64120226
CUS06039,DN,Retail,192,3.152919332,3.475369585
CUS06040,CT,Retail,103,3.262713484,2.844431453
CUS06041,DN,Retail,81,3.553708113,3.326318822
CUS06042,HN,Retail,99,3.098377085,4.288569553
CUS06043,CT,Retail,100,3.748753699,3.613719888
CUS06044,DN,Retail,131,2.632371795,3.303035634
CUS06045,HP,Retail,11,2.797327581,4.728759803
CUS06046,HP,Retail,28,2.148544622,2.523572063
CUS06047,HP,Retail,190,3.645258606,4.535070867
CUS06048,CT,Retail,48,4.829353009,4.053171978
CUS06049,HP,Retail,28,4.024608789,2.616139276
CUS06050,HCM,Retail,46,4.122631156,2.585385281
CUS06051,HN,Retail,192,3.799785412,2.929751512
CUS06052,DN,Retail,55,4.339386812,4.943514682
CUS06053,HCM,Retail,83,2.918705424,2.714272293
CUS06054,CT,B2B,119,2.830063199,4.347139394
CUS06055,DN,Retail,2,5.767857741,3.503980392
CUS06056,DN,Retail,144,3.801637617,3.091614133
CUS06057,HP,Retail,11,5.308703236,3.937511237
CUS06058,DN,Retail,3,5.667327009,3.420469526
CUS06059,DN,Retail,183,4.459533619,3.275455707
CUS06060,HN,Retail,42,3.195173075,3.09905568
CUS06061,CT,B2B,157,4.719212845,3.644543362
CUS06062,HCM,B2B,197,3.723655574,2.924012464
CUS06063,HP,Retail,92,5.892272405,4.629869207
CUS06064,HN,B2B,159,5.245158435,3.979356878
CUS06065,HCM,Retail,77,5.259779293,2.657203726
CUS06066,HCM,Retail,153,4.354756046,3.642608925
CUS06067,HN,Retail,120,2.033662172,4.07397588
CUS06068,HP,Retail,134,5.327282888,4.654026288
CUS06069,CT,Retail,188,2.101487574,2.558699134
CUS06070,HN,Retail,116,2.489432244,3.640688569
CUS06071,HN,B2B,67,5.354676479,4.264602221
CUS06072,HN,Retail,150,2.875179891,2.990319576
CUS06073,HP,Retail,41,5.364504587,3.053364703
CUS06074,HN,Retail,181,2.945403552,3.724184407
CUS06075,HN,Retail,188,5.08283328,4.711236578
CUS06076,DN,Retail,39,4.168705665,3.495678211
CUS06077,DN,Retail,55,4.683975455,3.711216064
CUS06078,DN,Retail,158,5.352325405,4.089395648
CUS06079,DN,Retail,71,5.936113659,3.276961317
CUS06080,HN,Retail,130,2.342767242,4.667714956
CUS06081,DN,B2B,8,4.741533158,4.904648891
CUS06082,HCM,Retail,114,5.834901924,4.125768435
CUS06083,CT,Retail,63,3.495182498,4.096190468
CUS06084,DN,Retail,187,3.334979338,4.183876953
CUS06085,HP,Retail,97,4.719907956,2.984742626
CUS06086,CT,Retail,156,3.607804227,4.330931072
CUS06087,HCM,Retail,74,2.857842066,3.367443329
CUS06088,CT,Retail,166,2.645868343,4.983381665
CUS06089,CT,Retail,18,2.770520855,4.380419151
CUS06090,HCM,Retail,190,4.817244119,3.959416358
CUS06091,DN,Retail,97,5.674780428,4.780589063
CUS06092,HCM,Retail,23,5.224054792,4.925100545
CUS06093,HP,Retail,193,3.792806582,4.545186242
CUS06094,HCM,B2B,124,4.114404605,4.391493138
CUS06095,HN,Retail,168,4.480693741,2.651641908
CUS06096,HN,Retail,60,4.319786526,4.265040034
CUS06097,CT,Retail,85,5.873890983,3.339386802
CUS06098,DN,B2B,5,5.546772304,4.824782236
CUS06099,DN,Retail,99,2.17416073,4.029407918
CUS06100,HN,Retail,146,5.343063391,3.42663365
CUS06101,HP,Retail,166,2.456243847,3.347445344
CUS06102,HCM,Retail,111,4.760838149,3.887078462
CUS06103,HCM,Retail,157,3.142600051,3.728744853
CUS06104,HCM,Retail,154,5.09353361,3.477187594
CUS06105,HP,Retail,60,2.034424959,3.021134245
CUS06106,HP,B2B,164,3.529087222,4.491180845
CUS06107,HCM,Retail,114,2.08608926,3.58352731
CUS06108,HCM,Retail,82,5.814120088,2.747239444
CUS06109,HP,B2B,157,2.061459682,2.713509083
CUS06110,HCM,Retail,159,2.621159749,3.095290897
CUS06111,HP,Retail,191,4.157091142,3.880573723
CUS06112,CT,Retail,106,4.584604413,2.869945718
CUS06113,HN,B2B,141,4.915965037,3.037542594
CUS06114,HN,Retail,118,2.987609406,3.754258044
CUS06115,HP,Retail,199,3.203980023,3.044400982
CUS06116,HCM,B2B,123,2.959611609,4.645160868
CUS06117,HN,Retail,168,2.976291289,3.975021397
CUS06118,DN,Retail,121,5.127171657,2.714566289
CUS06119,HCM,B2B,198,5.791995186,2.84971447
CUS06120,HP,Retail,2,4.383211742,2.987935105
CUS06121,DN,Retail,118,2.629722361,4.074735845
CUS06122,HP,B2B,136,2.261731286,2.764126005
CUS06123,HCM,Retail,74,2.956706279,2.608224291
CUS06124,CT,Retail,127,2.711177653,4.321150958
CUS06125,CT,Retail,118,4.314084664,3.695316685
CUS06126,CT,Retail,108,4.791722667,4.621982785
CUS06127,HCM,Retail,43,2.018363124,4.482144535
CUS06128,HCM,Retail,177,3.75848145,3.183769263
CUS06129,DN,Retail,112,4.491917021,2.98064818
CUS06130,HCM,Retail,150,2.771502746,3.790773806
CUS06131,HCM,Retail,163,5.603883338,2.700260321
CUS06132,DN,Retail,19,4.196049081,4.082154387
CUS06133,DN,B2B,132,3.381591114,2.53044853
CUS06134,HP,Retail,19,2.074702459,4.507763049
CUS06135,HN,Retail,20,3.937227458,4.726743051
CUS06136,HN,Retail,4,3.343784131,4.990500987
CUS06137,HP,Retail,49,5.878185168,3.360268279
CUS06138,CT,Retail,154,3.515019855,3.904815677
CUS06139,HCM,Retail,3,5.684029662,4.657403306
CUS06140,DN,Retail,52,4.744217546,3.655347511
CUS06141,DN,Retail,128,2.29585223,3.323146768
CUS06142,CT,Retail,36,5.73088191,2.622062833
CUS06143,DN,Retail,169,2.673793694,3.485183537
CUS06144,CT,Retail,198,3.792094269,2.697228325
CUS06145,HP,Retail,179,5.692016087,3.40749013
CUS06146,CT,Retail,103,5.314039546,3.357580016
CUS06147,HN,Retail,16,3.950327182,4.117951879
CUS06148,CT,Retail,47,2.827682167,3.415191678
CUS06149,HP,Retail,80,4.037044195,3.460426656
CUS06150,CT,Retail,46,4.1905375,3.215876661
CUS06151,HP,Retail,100,5.987746474,4.019953595
CUS06152,HN,Retail,183,5.296125148,3.473375334
